Ticket;Open;Time;Type;Size;Item;Price;S,L;T,P;Close;Time;Price;Commission;Taxes;Swap;
21671120;24,01,2022;10:10:00;sell;0,01;eurusd;1,1319;0;1,13209;24,01,2022;12:30:36;1,13209;-0,04;0;0;
21671910;24,01,2022;10:23:00;sell;0,02;eurusd;1,1323;0;1,13209;24,01,2022;12:30:36;1,13209;-0,08;0;0;
21672202;24,01,2022;10:30:03;sell;0,03;eurusd;1,13302;0;1,13209;24,01,2022;12:30:36;1,13209;-0,12;0;0;
21676437;24,01,2022;11:29:01;sell;0,04;eurusd;1,13354;0;1,13209;24,01,2022;12:30:36;1,13209;-0,16;0;0;
21680576;24,01,2022;12:31:00;sell;0,01;eurusd;1,13204;0;1,13074;24,01,2022;13:51:32;1,13074;-0,04;0;0;
21685699;24,01,2022;13:52:04;sell;0,01;eurusd;1,13059;0;1,12929;24,01,2022;16:39:43;1,12929;-0,04;0;0;
21676462;24,01,2022;11:29:01;buy;0,01;eurusd;1,13354;0;1,13097;24,01,2022;17:24:43;1,13097;-0,04;0;0;
21677023;24,01,2022;11:39:02;buy;0,01;eurusd;1,13311;0;1,13097;24,01,2022;17:24:43;1,13097;-0,04;0;0;
21677410;24,01,2022;11:46:01;buy;0,02;eurusd;1,1326;0;1,13097;24,01,2022;17:24:43;1,13097;-0,08;0;0;
21680372;24,01,2022;12:30:00;buy;0,03;eurusd;1,13217;0;1,13097;24,01,2022;17:24:43;1,13097;-0,12;0;0;
21681847;24,01,2022;12:46:03;buy;0,04;eurusd;1,13162;0;1,13097;24,01,2022;17:24:43;1,13097;-0,16;0;0;
21684541;24,01,2022;13:28:01;buy;0,05;eurusd;1,1311;0;1,13097;24,01,2022;17:24:43;1,13097;-0,2;0;0;
21685680;24,01,2022;13:52:04;buy;0,08;eurusd;1,13061;0;1,13097;24,01,2022;17:24:43;1,13097;-0,32;0;0;
21686958;24,01,2022;14:07:01;buy;0,11;eurusd;1,13004;0;1,13097;24,01,2022;17:24:43;1,13097;-0,44;0;0;
21694637;24,01,2022;16:06:00;buy;0,15;eurusd;1,12947;0;1,13097;24,01,2022;17:24:43;1,13097;-0,6;0;0;
21702772;24,01,2022;17:25:02;buy;0,01;eurusd;1,13096;0;1,13226;24,01,2022;17:37:42;1,13226;-0,04;0;0;
21697153;24,01,2022;16:40:11;sell;0,01;eurusd;1,12925;0;1,13049;24,01,2022;17:56:26;1,13049;-0,04;0;0;
21697966;24,01,2022;16:48:02;sell;0,01;eurusd;1,1297;0;1,13049;24,01,2022;17:56:26;1,13049;-0,04;0;0;
21701484;24,01,2022;17:15:01;sell;0,02;eurusd;1,13021;0;1,13049;24,01,2022;17:56:26;1,13049;-0,08;0;0;
21702465;24,01,2022;17:23:01;sell;0,03;eurusd;1,13086;0;1,13049;24,01,2022;17:56:27;1,13049;-0,12;0;0;
21703589;24,01,2022;17:32:00;sell;0,04;eurusd;1,13144;0;1,13049;24,01,2022;17:56:27;1,13049;-0,16;0;0;
21704333;24,01,2022;17:37:03;sell;0,05;eurusd;1,13211;0;1,13049;24,01,2022;17:56:27;1,13049;-0,21;0;0;
21704554;24,01,2022;17:38:01;buy;0,01;eurusd;1,13237;0;1,13209;24,01,2022;19:29:17;1,13209;-0,04;0;0;
21706034;24,01,2022;17:46:02;buy;0,01;eurusd;1,13186;0;1,13209;24,01,2022;19:29:17;1,13209;-0,04;0;0;
21706528;24,01,2022;17:51:01;buy;0,02;eurusd;1,13128;0;1,13209;24,01,2022;19:29:17;1,13209;-0,08;0;0;
21707042;24,01,2022;17:57:00;buy;0,03;eurusd;1,13063;0;1,13209;24,01,2022;19:29:17;1,13209;-0,12;0;0;
21714065;24,01,2022;19:30:01;buy;0,01;eurusd;1,1321;0;1,1334;24,01,2022;20:39:43;1,1334;-0,04;0;0;
21707101;24,01,2022;17:57:01;sell;0,01;eurusd;1,13062;0;1,132;24,01,2022;21:46:57;1,132;-0,04;0;0;
21708056;24,01,2022;18:03:01;sell;0,01;eurusd;1,13109;0;1,132;24,01,2022;21:46:58;1,132;-0,04;0;0;
21708752;24,01,2022;18:11:02;sell;0,02;eurusd;1,13155;0;1,132;24,01,2022;21:46:58;1,132;-0,08;0;0;
21713720;24,01,2022;19:28:02;sell;0,03;eurusd;1,13197;0;1,132;24,01,2022;21:46:58;1,132;-0,12;0;0;
21715191;24,01,2022;19:42:00;sell;0,04;eurusd;1,13242;0;1,132;24,01,2022;21:46:58;1,132;-0,16;0;0;
21716700;24,01,2022;19:57:01;sell;0,05;eurusd;1,13287;0;1,132;24,01,2022;21:46:58;1,132;-0,21;0;0;
21717663;24,01,2022;20:08:01;sell;0,08;eurusd;1,13333;0;1,132;24,01,2022;21:46:58;1,132;-0,33;0;0;
21726317;24,01,2022;21:47:01;sell;0,01;eurusd;1,13197;0;1,13105;25,01,2022;04:41:58;1,13105;-0,04;0;0;
21728790;24,01,2022;22:40:01;sell;0,01;eurusd;1,13239;0;1,13105;25,01,2022;04:41:58;1,13105;-0,04;0;0;
21720748;24,01,2022;20:40:01;buy;0,01;eurusd;1,13337;0;1,13151;25,01,2022;10:22:16;1,13151;-0,04;0;-0,04;
21721082;24,01,2022;20:48:00;buy;0,01;eurusd;1,1329;0;1,13151;25,01,2022;10:22:17;1,13151;-0,04;0;-0,04;
21724763;24,01,2022;21:25:52;buy;0,02;eurusd;1,13231;0;1,13151;25,01,2022;10:22:17;1,13151;-0,08;0;-0,09;
21726480;24,01,2022;21:48:01;buy;0,03;eurusd;1,13188;0;1,13151;25,01,2022;10:22:17;1,13151;-0,12;0;-0,13;
21736299;25,01,2022;04:28:12;buy;0,04;eurusd;1,13146;0;1,13151;25,01,2022;10:22:17;1,13151;-0,16;0;0;
21737129;25,01,2022;04:45:02;buy;0,05;eurusd;1,13105;0;1,13151;25,01,2022;10:22:17;1,13151;-0,2;0;0;
21742660;25,01,2022;08:09:02;buy;0,08;eurusd;1,13064;0;1,13151;25,01,2022;10:22:17;1,13151;-0,32;0;0;
21746100;25,01,2022;10:00:02;buy;0,11;eurusd;1,13026;0;1,13151;25,01,2022;10:22:17;1,13151;-0,44;0;0;
21736948;25,01,2022;04:43:02;sell;0,01;eurusd;1,13102;0;1,1301;25,01,2022;10:34:42;1,1301;-0,04;0;0;
21737472;25,01,2022;04:58:01;sell;0,01;eurusd;1,13143;0;1,1301;25,01,2022;10:34:42;1,1301;-0,04;0;0;
21747057;25,01,2022;10:23:01;buy;0,01;eurusd;1,13128;0;1,13065;25,01,2022;10:48:11;1,13065;-0,04;0;0;
21747416;25,01,2022;10:29:01;buy;0,01;eurusd;1,13085;0;1,13065;25,01,2022;10:48:11;1,13065;-0,04;0;0;
21747739;25,01,2022;10:34:01;buy;0,02;eurusd;1,13031;0;1,13065;25,01,2022;10:48:11;1,13065;-0,08;0;0;
21748242;25,01,2022;10:36:01;buy;0,03;eurusd;1,12974;0;1,13065;25,01,2022;10:48:11;1,13065;-0,12;0;0;
21748483;25,01,2022;10:37:02;buy;0,04;eurusd;1,12925;0;1,13065;25,01,2022;10:48:11;1,13065;-0,16;0;0;
21747951;25,01,2022;10:35:01;sell;0,01;eurusd;1,12998;0;1,12904;25,01,2022;11:42:02;1,12904;-0,04;0;0;
21749231;25,01,2022;10:45:01;sell;0,01;eurusd;1,13035;0;1,12904;25,01,2022;11:42:02;1,12904;-0,04;0;0;
21753178;25,01,2022;11:43:00;sell;0,01;eurusd;1,12897;0;1,12767;25,01,2022;13:31:04;1,12767;-0,04;0;0;
21759305;25,01,2022;13:33:04;sell;0,01;eurusd;1,12782;0;1,12652;25,01,2022;16:32:07;1,12652;-0,04;0;0;
21749590;25,01,2022;10:49:01;buy;0,01;eurusd;1,13059;0;1,12863;25,01,2022;18:43:12;1,12863;-0,04;0;0;
21749971;25,01,2022;10:56:00;buy;0,01;eurusd;1,1301;0;1,12863;25,01,2022;18:43:12;1,12863;-0,04;0;0;
21750428;25,01,2022;11:01:02;buy;0,02;eurusd;1,1296;0;1,12863;25,01,2022;18:43:12;1,12863;-0,08;0;0;
21753037;25,01,2022;11:42:01;buy;0,03;eurusd;1,12911;0;1,12863;25,01,2022;18:43:12;1,12863;-0,12;0;0;
21755530;25,01,2022;12:31:01;buy;0,05;eurusd;1,12823;0;1,12863;25,01,2022;18:43:12;1,12863;-0,2;0;0;
21753773;25,01,2022;11:45:04;buy;0,04;eurusd;1,12868;0;1,12863;25,01,2022;18:43:13;1,12863;-0,16;0;0;
21758693;25,01,2022;13:30:01;buy;0,08;eurusd;1,12775;0;1,12863;25,01,2022;18:43:13;1,12863;-0,32;0;0;
21760493;25,01,2022;13:46:01;buy;0,11;eurusd;1,12727;0;1,12863;25,01,2022;18:43:13;1,12863;-0,44;0;0;
21784774;25,01,2022;18:44:01;buy;0,01;eurusd;1,12863;0;1,12993;25,01,2022;21:47:13;1,12993;-0,04;0;0;
21785765;25,01,2022;19:00:01;sell;0,01;eurusd;1,12842;0;1,12973;26,01,2022;08:51:13;1,12973;-0,04;0;0;
21786747;25,01,2022;19:18:03;sell;0,01;eurusd;1,12887;0;1,12973;26,01,2022;08:51:13;1,12973;-0,04;0;0;
21789549;25,01,2022;20:17:05;sell;0,02;eurusd;1,12929;0;1,12973;26,01,2022;08:51:14;1,12973;-0,08;0;0;
21792015;25,01,2022;20:50:01;sell;0,03;eurusd;1,12972;0;1,12973;26,01,2022;08:51:14;1,12973;-0,12;0;0;
21795552;25,01,2022;21:50:06;sell;0,04;eurusd;1,13012;0;1,12973;26,01,2022;08:51:14;1,12973;-0,16;0;0;
21798694;25,01,2022;22:57:01;sell;0,05;eurusd;1,13063;0;1,12973;26,01,2022;08:51:14;1,12973;-0,21;0;-0,01;
21802914;26,01,2022;04:45:00;sell;0,08;eurusd;1,13104;0;1,12973;26,01,2022;08:51:14;1,12973;-0,33;0;0;
21806736;26,01,2022;08:52:01;sell;0,01;eurusd;1,12971;0;1,12841;26,01,2022;11:21:34;1,12841;-0,04;0;0;
21812465;26,01,2022;11:22:01;sell;0,01;eurusd;1,12844;0;1,12714;26,01,2022;15:58:09;1,12821;-0,04;0;0;
21819486;26,01,2022;14:12:03;buy;0,05;eurusd;1,12758;0;1,12871;26,01,2022;15:58:09;1,12818;-0,2;0;0;
21819497;26,01,2022;14:12:03;buy;0,05;eurusd;1,12756;0;1,12871;26,01,2022;15:58:09;1,12821;-0,2;0;0;
21814789;26,01,2022;12:17:03;buy;0,04;eurusd;1,12801;0;1,12871;26,01,2022;15:58:10;1,12819;-0,16;0;0;
21810923;26,01,2022;10:52:01;buy;0,03;eurusd;1,12855;0;1,12871;26,01,2022;15:58:13;1,12822;-0,12;0;0;
21795407;25,01,2022;21:49:00;buy;0,01;eurusd;1,12998;0;1,12871;26,01,2022;15:58:14;1,12823;-0,04;0;-0,04;
21806952;26,01,2022;08:57:03;buy;0,01;eurusd;1,12954;0;1,12871;26,01,2022;15:58:14;1,12823;-0,04;0;0;
21807965;26,01,2022;09:26:04;buy;0,02;eurusd;1,1291;0;1,12871;26,01,2022;15:58:14;1,12823;-0,08;0;0;
21879684;27,01,2022;10:27:03;buy;0,01;eurusd;1,11972;0;1,11688;27,01,2022;14:17:49;1,11688;-0,04;0;0;
21886217;27,01,2022;12:21:02;buy;0,01;eurusd;1,11916;0;1,11688;27,01,2022;14:17:49;1,11688;-0,04;0;0;
21888819;27,01,2022;13:02:04;buy;0,02;eurusd;1,11848;0;1,11688;27,01,2022;14:17:49;1,11688;-0,08;0;0;
21891779;27,01,2022;13:39:03;buy;0,03;eurusd;1,11742;0;1,11688;27,01,2022;14:17:49;1,11688;-0,12;0;0;
21892243;27,01,2022;13:40:04;buy;0,04;eurusd;1,11685;0;1,11688;27,01,2022;14:17:49;1,11688;-0,16;0;0;
21892601;27,01,2022;13:41:04;buy;0,05;eurusd;1,1163;0;1,11688;27,01,2022;14:17:49;1,11688;-0,2;0;0;
21893980;27,01,2022;13:49:01;buy;0,08;eurusd;1,11588;0;1,11688;27,01,2022;14:17:49;1,11688;-0,32;0;0;
21895006;27,01,2022;13:57:01;buy;0,11;eurusd;1,11541;0;1,11688;27,01,2022;14:17:49;1,11688;-0,44;0;0;
21896854;27,01,2022;14:18:01;buy;0,01;eurusd;1,11682;0;1,11501;27,01,2022;15:53:27;1,11501;-0,04;0;0;
21897261;27,01,2022;14:27:01;buy;0,01;eurusd;1,11625;0;1,11501;27,01,2022;15:53:27;1,11501;-0,04;0;0;
21897769;27,01,2022;14:34:01;buy;0,02;eurusd;1,11578;0;1,11501;27,01,2022;15:53:27;1,11501;-0,08;0;0;
21902621;27,01,2022;15:38:03;buy;0,05;eurusd;1,11398;0;1,11501;27,01,2022;15:53:27;1,11501;-0,2;0;0;
21901635;27,01,2022;15:32:03;buy;0,03;eurusd;1,11522;0;1,11501;27,01,2022;15:53:28;1,11501;-0,12;0;0;
21902190;27,01,2022;15:35:05;buy;0,04;eurusd;1,11454;0;1,11501;27,01,2022;15:53:28;1,11501;-0,16;0;0;
21902858;27,01,2022;15:40:00;buy;0,08;eurusd;1,11355;0;1,11501;27,01,2022;15:53:28;1,11501;-0,32;0;0;
21936479;28,01,2022;09:27:03;buy;0,01;eurusd;1,11287;0;1,11379;28,01,2022;10:57:02;1,11379;-0,04;0;0;
21939478;28,01,2022;10:40:00;buy;0,01;eurusd;1,11244;0;1,11379;28,01,2022;10:57:02;1,11379;-0,04;0;0;
21951650;28,01,2022;15:43:01;sell;0,01;eurusd;1,11568;0;1,11552;28,01,2022;16:09:18;1,11552;-0,04;0;0;
21953283;28,01,2022;15:58:02;sell;0,01;eurusd;1,11646;0;1,11552;28,01,2022;16:09:18;1,11552;-0,04;0;0;
21954115;28,01,2022;16:02:02;sell;0,02;eurusd;1,11693;0;1,11552;28,01,2022;16:09:19;1,11552;-0,08;0;0;
21956929;28,01,2022;16:51:00;sell;0,01;eurusd;1,11609;0;1,11521;28,01,2022;17:01:47;1,11521;-0,04;0;0;
21957434;28,01,2022;16:54:03;sell;0,01;eurusd;1,11658;0;1,11521;28,01,2022;17:01:47;1,11521;-0,04;0;0;
21958191;28,01,2022;17:02:02;sell;0,01;eurusd;1,11529;0;1,11399;28,01,2022;17:32:10;1,11399;-0,04;0;0;
22004102;31,01,2022;04:05:02;buy;0,01;eurusd;1,11576;0;1,11706;31,01,2022;09:59:51;1,11706;-0,04;0;0;
22009886;31,01,2022;10:00:12;buy;0,01;eurusd;1,11691;0;1,11784;31,01,2022;10:22:32;1,11784;-0,04;0;0;
22010466;31,01,2022;10:06:01;buy;0,01;eurusd;1,11651;0;1,11784;31,01,2022;10:22:32;1,11784;-0,04;0;0;
22004337;31,01,2022;04:07:01;sell;0,01;eurusd;1,11592;0;1,11647;31,01,2022;13:05:58;1,11647;-0,04;0;0;
22006275;31,01,2022;06:42:08;sell;0,01;eurusd;1,11638;0;1,11647;31,01,2022;13:05:58;1,11647;-0,04;0;0;
22009876;31,01,2022;10:00:11;sell;0,02;eurusd;1,11689;0;1,11647;31,01,2022;13:05:58;1,11647;-0,08;0;0;
22010840;31,01,2022;10:11:02;sell;0,03;eurusd;1,11736;0;1,11647;31,01,2022;13:05:59;1,11647;-0,12;0;0;
22011521;31,01,2022;10:23:02;sell;0,04;eurusd;1,1178;0;1,11647;31,01,2022;13:05:59;1,11647;-0,16;0;0;
22017804;31,01,2022;13:06:02;sell;0,01;eurusd;1,11639;0;1,11509;31,01,2022;14:19:00;1,11509;-0,04;0;0;
22011691;31,01,2022;10:25:01;buy;0,01;eurusd;1,11782;0;1,11633;31,01,2022;15:32:17;1,11633;-0,04;0;0;
22012912;31,01,2022;10:42:02;buy;0,01;eurusd;1,11737;0;1,11633;31,01,2022;15:32:17;1,11633;-0,04;0;0;
22019373;31,01,2022;13:43:02;buy;0,05;eurusd;1,11543;0;1,11633;31,01,2022;15:32:17;1,11633;-0,2;0;0;
22013420;31,01,2022;10:52:02;buy;0,02;eurusd;1,11689;0;1,11633;31,01,2022;15:32:18;1,11633;-0,08;0;0;
22017792;31,01,2022;13:06:01;buy;0,03;eurusd;1,11642;0;1,11633;31,01,2022;15:32:18;1,11633;-0,12;0;0;
22018415;31,01,2022;13:16:01;buy;0,04;eurusd;1,11594;0;1,11633;31,01,2022;15:32:18;1,11633;-0,16;0;0;
22021808;31,01,2022;14:20:03;buy;0,08;eurusd;1,11492;0;1,11633;31,01,2022;15:32:18;1,11633;-0,32;0;0;
22025484;31,01,2022;15:33:01;buy;0,01;eurusd;1,11635;0;1,11765;31,01,2022;15:37:30;1,11765;-0,04;0;0;
22026553;31,01,2022;15:38:03;buy;0,01;eurusd;1,11797;0;1,11927;31,01,2022;15:52:06;1,11927;-0,04;0;0;
22028228;31,01,2022;15:54:01;buy;0,01;eurusd;1,11925;0;1,12016;31,01,2022;17:19:19;1,12016;-0,04;0;0;
22030747;31,01,2022;16:26:03;buy;0,01;eurusd;1,11881;0;1,12016;31,01,2022;17:19:20;1,12016;-0,04;0;0;
22035154;31,01,2022;17:20:04;buy;0,01;eurusd;1,12002;0;1,12132;31,01,2022;17:39:15;1,12132;-0,04;0;0;
22036974;31,01,2022;17:40:03;buy;0,01;eurusd;1,12133;0;1,1217;31,01,2022;17:53:10;1,1217;-0,04;0;0;
22037258;31,01,2022;17:41:03;buy;0,01;eurusd;1,12081;0;1,1217;31,01,2022;17:53:10;1,1217;-0,04;0;0;
22037464;31,01,2022;17:43:01;buy;0,02;eurusd;1,12036;0;1,1217;31,01,2022;17:53:10;1,1217;-0,08;0;0;
22038828;31,01,2022;17:54:03;buy;0,01;eurusd;1,12166;0;1,12141;31,01,2022;19:04:56;1,12141;-0,04;0;0;
22039020;31,01,2022;17:55:00;buy;0,01;eurusd;1,1212;0;1,12141;31,01,2022;19:04:56;1,12141;-0,04;0;0;
22040305;31,01,2022;18:02:01;buy;0,02;eurusd;1,12047;0;1,12141;31,01,2022;19:04:56;1,12141;-0,08;0;0;
22041798;31,01,2022;18:25:03;buy;0,03;eurusd;1,12005;0;1,12141;31,01,2022;19:04:56;1,12141;-0,12;0;0;
22044209;31,01,2022;19:05:02;buy;0,01;eurusd;1,1215;0;1,1228;31,01,2022;20:14:52;1,1228;-0,04;0;0;
22047610;31,01,2022;20:15:03;buy;0,01;eurusd;1,12283;0;1,12413;31,01,2022;21:44:04;1,12413;-0,04;0;0;
22021623;31,01,2022;14:19:01;sell;0,01;eurusd;1,11505;0;1,12251;01,02,2022;02:33:49;1,12251;-0,04;0;0;
22022879;31,01,2022;14:36:00;sell;0,01;eurusd;1,11545;0;1,12251;01,02,2022;02:33:49;1,12251;-0,04;0;0;
22023590;31,01,2022;14:49:02;sell;0,02;eurusd;1,1161;0;1,12251;01,02,2022;02:33:49;1,12251;-0,08;0;0;
22026122;31,01,2022;15:35:02;sell;0,03;eurusd;1,11718;0;1,12251;01,02,2022;02:33:49;1,12251;-0,12;0;0;
22026542;31,01,2022;15:38:02;sell;0,04;eurusd;1,11795;0;1,12251;01,02,2022;02:33:49;1,12251;-0,16;0;0;
22027326;31,01,2022;15:47:25;sell;0,05;eurusd;1,11856;0;1,12251;01,02,2022;02:33:50;1,12251;-0,21;0;-0,01;
22027372;31,01,2022;15:47:27;sell;0,05;eurusd;1,11855;0;1,12251;01,02,2022;02:33:50;1,12251;-0,21;0;-0,01;
22027992;31,01,2022;15:52:01;sell;0,11;eurusd;1,11911;0;1,12251;01,02,2022;02:33:50;1,12251;-0,45;0;-0,01;
22030315;31,01,2022;16:18:01;sell;0,15;eurusd;1,11978;0;1,12251;01,02,2022;02:33:50;1,12251;-0,62;0;-0,02;
22035974;31,01,2022;17:30:03;sell;0,21;eurusd;1,12077;0;1,12251;01,02,2022;02:33:50;1,12251;-0,86;0;-0,03;
22038816;31,01,2022;17:54:03;sell;0,29;eurusd;1,12164;0;1,12251;01,02,2022;02:33:50;1,12251;-1,18;0;-0,04;
22046892;31,01,2022;20:06:02;sell;0,4;eurusd;1,12236;0;1,12251;01,02,2022;02:33:50;1,12251;-1,64;0;-0,05;
22047851;31,01,2022;20:17:01;sell;0,57;eurusd;1,12311;0;1,12251;01,02,2022;02:33:50;1,12251;-2,33;0;-0,07;
22049519;31,01,2022;21:03:01;sell;0,79;eurusd;1,12353;0;1,12251;01,02,2022;02:33:50;1,12251;-3,25;0;-0,1;
22051096;31,01,2022;21:46:02;sell;1,11;eurusd;1,12433;0;1,12251;01,02,2022;02:33:50;1,12251;-4,56;0;-0,14;
22053914;01,02,2022;00:01:13;buy;0,01;eurusd;1,124;0;1,1236;01,02,2022;06:10:35;1,1236;-0,04;0;0;
22054112;01,02,2022;00:22:07;buy;0,01;eurusd;1,12359;0;1,1236;01,02,2022;06:10:35;1,1236;-0,04;0;0;
22054641;01,02,2022;01:20:01;buy;0,02;eurusd;1,12315;0;1,1236;01,02,2022;06:10:35;1,1236;-0,08;0;0;
22055277;01,02,2022;02:18:13;buy;0,03;eurusd;1,12275;0;1,1236;01,02,2022;06:10:35;1,1236;-0,12;0;0;
22055733;01,02,2022;02:47:08;buy;0,04;eurusd;1,12234;0;1,1236;01,02,2022;06:10:35;1,1236;-0,16;0;0;
22058893;01,02,2022;06:11:01;buy;0,01;eurusd;1,12363;0;1,12493;01,02,2022;09:39:58;1,12493;-0,04;0;0;
22064354;01,02,2022;09:40:01;buy;0,01;eurusd;1,12506;0;1,12596;01,02,2022;09:53:30;1,12596;-0,04;0;0;
22064853;01,02,2022;09:42:06;buy;0,01;eurusd;1,12459;0;1,12596;01,02,2022;09:53:30;1,12596;-0,04;0;0;
22065750;01,02,2022;09:54:05;buy;0,01;eurusd;1,126;0;1,12688;01,02,2022;13:22:11;1,12688;-0,04;0;0;
22067930;01,02,2022;10:17:04;buy;0,01;eurusd;1,1255;0;1,12688;01,02,2022;13:22:11;1,12688;-0,04;0;0;
22055576;01,02,2022;02:34:06;sell;0,01;eurusd;1,12248;0;1,12555;01,02,2022;15:34:37;1,12555;-0,04;0;0;
22056981;01,02,2022;04:34:05;sell;0,01;eurusd;1,12288;0;1,12555;01,02,2022;15:34:37;1,12555;-0,04;0;0;
22057367;01,02,2022;05:02:16;sell;0,02;eurusd;1,12329;0;1,12555;01,02,2022;15:34:37;1,12555;-0,08;0;0;
22059097;01,02,2022;06:14:02;sell;0,03;eurusd;1,12372;0;1,12555;01,02,2022;15:34:37;1,12555;-0,12;0;0;
22059851;01,02,2022;06:42:00;sell;0,04;eurusd;1,12418;0;1,12555;01,02,2022;15:34:37;1,12555;-0,16;0;0;
22064179;01,02,2022;09:39:01;sell;0,05;eurusd;1,12469;0;1,12555;01,02,2022;15:34:37;1,12555;-0,21;0;0;
22065274;01,02,2022;09:50:01;sell;0,08;eurusd;1,1252;0;1,12555;01,02,2022;15:34:37;1,12555;-0,33;0;0;
22065432;01,02,2022;09:51:02;sell;0,11;eurusd;1,12574;0;1,12555;01,02,2022;15:34:37;1,12555;-0,45;0;0;
22066165;01,02,2022;09:56:01;sell;0,15;eurusd;1,12649;0;1,12555;01,02,2022;15:34:37;1,12555;-0,62;0;0;
22074768;01,02,2022;13:28:03;sell;0,21;eurusd;1,12739;0;1,12555;01,02,2022;15:34:37;1,12555;-0,86;0;0;
22074433;01,02,2022;13:24:02;buy;0,01;eurusd;1,12681;0;1,12693;01,02,2022;16:10:50;1,12693;-0,04;0;0;
22078482;01,02,2022;14:45:00;buy;0,01;eurusd;1,12638;0;1,12693;01,02,2022;16:10:50;1,12693;-0,04;0;0;
22079091;01,02,2022;14:55:04;buy;0,02;eurusd;1,12616;0;1,12693;01,02,2022;16:10:50;1,12693;-0,08;0;0;
22080497;01,02,2022;15:16:01;buy;0,03;eurusd;1,12569;0;1,12693;01,02,2022;16:10:50;1,12693;-0,12;0;0;
22081896;01,02,2022;15:35:04;sell;0,01;eurusd;1,12543;0;1,12595;01,02,2022;17:00:08;1,12595;-0,04;0;0;
22082996;01,02,2022;15:41:00;sell;0,02;eurusd;1,1264;0;1,12595;01,02,2022;17:00:11;1,12595;-0,08;0;0;
22082329;01,02,2022;15:39:02;sell;0,01;eurusd;1,12582;0;1,12595;01,02,2022;17:00:12;1,12595;-0,04;0;0;
22084785;01,02,2022;16:10:01;sell;0,03;eurusd;1,12681;0;1,12595;01,02,2022;17:00:13;1,12595;-0,12;0;0;
22085585;01,02,2022;16:25:00;sell;0,04;eurusd;1,12728;0;1,12595;01,02,2022;17:00:14;1,12595;-0,16;0;0;
22088292;01,02,2022;17:01:06;sell;0,01;eurusd;1,12555;0;1,12461;01,02,2022;17:45:18;1,12461;-0,04;0;0;
22089699;01,02,2022;17:09:02;sell;0,01;eurusd;1,12592;0;1,12461;01,02,2022;17:45:18;1,12461;-0,04;0;0;
22084905;01,02,2022;16:11:01;buy;0,01;eurusd;1,12695;0;1,12606;01,02,2022;17:54:34;1,12606;-0,04;0;0;
22086893;01,02,2022;16:44:02;buy;0,01;eurusd;1,1264;0;1,12606;01,02,2022;17:54:34;1,12606;-0,04;0;0;
22088243;01,02,2022;17:01:04;buy;0,02;eurusd;1,12553;0;1,12606;01,02,2022;17:54:34;1,12606;-0,08;0;0;
22091723;01,02,2022;17:43:02;buy;0,03;eurusd;1,12501;0;1,12606;01,02,2022;17:54:34;1,12606;-0,12;0;0;
22092261;01,02,2022;17:46:04;buy;0,04;eurusd;1,12476;0;1,12606;01,02,2022;17:54:34;1,12606;-0,16;0;0;
22092278;01,02,2022;17:46:05;sell;0,01;eurusd;1,12476;0;1,12435;01,02,2022;18:16:12;1,12435;-0,04;0;0;
22092571;01,02,2022;17:49:03;sell;0,01;eurusd;1,12518;0;1,12435;01,02,2022;18:16:12;1,12435;-0,04;0;0;
22092856;01,02,2022;17:51:01;sell;0,02;eurusd;1,12568;0;1,12435;01,02,2022;18:16:12;1,12435;-0,08;0;0;
22095370;01,02,2022;18:17:04;sell;0,01;eurusd;1,12439;0;1,12395;01,02,2022;18:43:32;1,12395;-0,04;0;0;
22095558;01,02,2022;18:20:02;sell;0,01;eurusd;1,12484;0;1,12395;01,02,2022;18:43:33;1,12395;-0,04;0;0;
22096151;01,02,2022;18:31:02;sell;0,02;eurusd;1,12525;0;1,12395;01,02,2022;18:43:33;1,12395;-0,08;0;0;
22093180;01,02,2022;17:55:01;buy;0,01;eurusd;1,12609;0;1,12516;01,02,2022;21:28:35;1,12516;-0,04;0;0;
22093432;01,02,2022;17:56:02;buy;0,01;eurusd;1,12566;0;1,12516;01,02,2022;21:28:35;1,12516;-0,04;0;0;
22093646;01,02,2022;17:58:00;buy;0,02;eurusd;1,12514;0;1,12516;01,02,2022;21:28:35;1,12516;-0,08;0;0;
22094941;01,02,2022;18:12:02;buy;0,03;eurusd;1,12471;0;1,12516;01,02,2022;21:28:35;1,12516;-0,12;0;0;
22096755;01,02,2022;18:42:02;buy;0,04;eurusd;1,12428;0;1,12516;01,02,2022;21:28:35;1,12516;-0,16;0;0;
22096978;01,02,2022;18:44:02;buy;0,05;eurusd;1,12378;0;1,12516;01,02,2022;21:28:35;1,12516;-0,2;0;0;
22101922;01,02,2022;21:29:06;buy;0,01;eurusd;1,12521;0;1,12651;01,02,2022;22:19:35;1,12651;-0,04;0;0;
22103829;01,02,2022;22:20:04;buy;0,01;eurusd;1,12652;0;1,12782;02,02,2022;09:58:04;1,12782;-0,04;0;-0,04;
22112840;02,02,2022;10:00:03;buy;0,01;eurusd;1,12813;0;1,12943;02,02,2022;10:31:43;1,12943;-0,04;0;0;
22115430;02,02,2022;10:32:01;buy;0,01;eurusd;1,12938;0;1,12924;02,02,2022;11:58:43;1,12924;-0,04;0;0;
22115705;02,02,2022;10:39:02;buy;0,01;eurusd;1,12886;0;1,12924;02,02,2022;11:58:43;1,12924;-0,04;0;0;
